stream_id,corridor_id,timestamp,incline_tilt_deg,pore_pressure_kpa,acoustic_emission_db,precipitation_rate_mmh,surface_displacement_mm,ambient_temp_c,warning_state
TEL-00754,SEG-06,2026-08-31T20:08:14.400214,3.884,50.4,57.4,36.7,12.35,17.4,CRITICAL_SLOPE_MOVEMENT
TEL-00755,SEG-11,2026-08-31T20:10:38.400214,1.453,65.6,49.1,34.2,2.06,28.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00756,SEG-01,2026-08-31T20:13:02.400214,3.862,62.9,69.6,36.3,15.73,18.2,CRITICAL_SLOPE_MOVEMENT
TEL-00757,SEG-14,2026-08-31T20:15:26.400214,3.089,81.5,74.2,10.3,16.65,21.0,CRITICAL_SLOPE_MOVEMENT
TEL-00758,SEG-05,2026-08-31T20:17:50.400214,2.52,60.3,40.7,11.4,15.15,16.5,CRITICAL_SLOPE_MOVEMENT
TEL-00759,SEG-05,2026-08-31T20:20:14.400214,2.297,80.6,48.0,10.8,18.29,27.5,CRITICAL_SLOPE_MOVEMENT
TEL-00760,SEG-05,2026-08-31T20:22:38.400214,0.781,71.0,37.3,4.9,7.55,26.5,CRITICAL_SLOPE_MOVEMENT
TEL-00761,SEG-06,2026-08-31T20:25:02.400214,3.207,23.3,41.4,36.6,0.76,23.8,CRITICAL_SLOPE_MOVEMENT
TEL-00762,SEG-07,2026-08-31T20:27:26.400214,3.34,16.7,66.5,25.6,7.88,18.6,CRITICAL_SLOPE_MOVEMENT
TEL-00763,SEG-04,2026-08-31T20:29:50.400214,1.74,83.5,37.6,31.5,11.04,23.1,CRITICAL_SLOPE_MOVEMENT
TEL-00764,SEG-14,2026-08-31T20:32:14.400214,0.917,40.3,57.8,37.6,4.43,16.3,STABLE_NOMINAL
TEL-00765,SEG-13,2026-08-31T20:34:38.400214,1.178,40.8,30.5,39.9,18.49,26.1,CRITICAL_SLOPE_MOVEMENT
TEL-00766,SEG-05,2026-08-31T20:37:02.400214,3.515,40.2,44.4,1.2,7.15,18.3,CRITICAL_SLOPE_MOVEMENT
TEL-00767,SEG-09,2026-08-31T20:39:26.400214,0.827,63.1,67.7,36.0,13.66,26.9,CRITICAL_SLOPE_MOVEMENT
TEL-00768,SEG-02,2026-08-31T20:41:50.400214,3.397,42.8,37.6,30.7,4.96,27.1,CRITICAL_SLOPE_MOVEMENT
TEL-00769,SEG-02,2026-08-31T20:44:14.400214,0.712,38.5,70.2,17.0,5.02,17.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00770,SEG-03,2026-08-31T20:46:38.400214,1.838,37.1,76.7,20.5,2.9,21.8,STABLE_NOMINAL
TEL-00771,SEG-01,2026-08-31T20:49:02.400214,2.19,61.9,46.4,8.8,1.9,14.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-00772,SEG-12,2026-08-31T20:51:26.400214,1.213,23.2,70.6,29.1,8.0,26.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-00773,SEG-05,2026-08-31T20:53:50.400214,0.728,38.0,42.3,44.0,3.63,28.3,STABLE_NOMINAL
TEL-00774,SEG-07,2026-08-31T20:56:14.400214,3.396,19.3,74.3,27.4,1.67,19.7,CRITICAL_SLOPE_MOVEMENT
TEL-00775,SEG-06,2026-08-31T20:58:38.400214,0.209,71.1,45.7,5.9,17.98,24.3,CRITICAL_SLOPE_MOVEMENT
TEL-00776,SEG-08,2026-08-31T21:01:02.400214,3.029,54.4,53.2,4.0,9.37,14.5,CRITICAL_SLOPE_MOVEMENT
TEL-00777,SEG-10,2026-08-31T21:03:26.400214,0.797,34.2,51.9,24.2,10.27,16.2,WARNING_ELEVATED_PORE_PRESSURE
TEL-00778,SEG-02,2026-08-31T21:05:50.400214,3.634,19.1,63.0,0.7,9.14,24.4,CRITICAL_SLOPE_MOVEMENT
TEL-00779,SEG-06,2026-08-31T21:08:14.400214,0.24,52.1,74.8,14.6,17.3,18.9,CRITICAL_SLOPE_MOVEMENT
TEL-00780,SEG-01,2026-08-31T21:10:38.400214,2.134,34.0,72.0,43.0,0.27,26.5,STABLE_NOMINAL
TEL-00781,SEG-08,2026-08-31T21:13:02.400214,2.349,58.2,45.9,14.1,6.93,22.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-00782,SEG-11,2026-08-31T21:15:26.400214,1.35,17.7,30.4,12.3,8.85,16.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-00783,SEG-12,2026-08-31T21:17:50.400214,4.034,21.6,68.1,25.7,13.29,27.9,CRITICAL_SLOPE_MOVEMENT
TEL-00784,SEG-06,2026-08-31T21:20:14.400214,3.587,78.0,64.6,2.8,1.82,17.7,CRITICAL_SLOPE_MOVEMENT
TEL-00785,SEG-09,2026-08-31T21:22:38.400214,0.671,46.4,62.9,15.2,11.51,14.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00786,SEG-05,2026-08-31T21:25:02.400214,1.859,70.1,65.8,18.2,5.37,14.8,CRITICAL_SLOPE_MOVEMENT
TEL-00787,SEG-12,2026-08-31T21:27:26.400214,2.219,46.1,56.0,11.4,6.79,28.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00788,SEG-15,2026-08-31T21:29:50.400214,3.875,57.4,49.7,37.0,2.31,15.5,CRITICAL_SLOPE_MOVEMENT
TEL-00789,SEG-06,2026-08-31T21:32:14.400214,3.887,51.3,70.7,44.5,6.05,27.2,CRITICAL_SLOPE_MOVEMENT
TEL-00790,SEG-12,2026-08-31T21:34:38.400214,1.966,28.9,30.1,38.6,6.36,18.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00791,SEG-07,2026-08-31T21:37:02.400214,1.455,17.5,31.5,16.3,2.9,19.4,STABLE_NOMINAL
TEL-00792,SEG-06,2026-08-31T21:39:26.400214,3.438,19.6,53.5,1.6,6.88,16.7,CRITICAL_SLOPE_MOVEMENT
TEL-00793,SEG-16,2026-08-31T21:41:50.400214,3.329,50.5,41.7,0.3,3.33,24.2,CRITICAL_SLOPE_MOVEMENT
TEL-00794,SEG-04,2026-08-31T21:44:14.400214,4.196,52.4,49.5,6.1,16.05,17.8,CRITICAL_SLOPE_MOVEMENT
TEL-00795,SEG-15,2026-08-31T21:46:38.400214,1.01,23.3,44.2,17.8,13.61,23.6,CRITICAL_SLOPE_MOVEMENT
TEL-00796,SEG-09,2026-08-31T21:49:02.400214,4.092,34.5,36.8,23.4,15.1,20.6,CRITICAL_SLOPE_MOVEMENT
TEL-00797,SEG-07,2026-08-31T21:51:26.400214,3.634,75.9,63.0,29.5,1.59,15.6,CRITICAL_SLOPE_MOVEMENT
TEL-00798,SEG-15,2026-08-31T21:53:50.400214,1.195,79.8,25.5,28.5,3.36,15.2,CRITICAL_SLOPE_MOVEMENT
TEL-00799,SEG-03,2026-08-31T21:56:14.400214,0.186,80.0,48.3,29.8,7.77,23.9,CRITICAL_SLOPE_MOVEMENT
TEL-00800,SEG-03,2026-08-31T21:58:38.400214,2.127,30.7,51.8,29.3,2.77,17.7,STABLE_NOMINAL
TEL-00801,SEG-16,2026-08-31T22:01:02.400214,1.513,64.3,26.3,25.7,8.21,28.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00802,SEG-16,2026-08-31T22:03:26.400214,4.132,72.6,52.8,1.9,2.34,25.1,CRITICAL_SLOPE_MOVEMENT
TEL-00803,SEG-04,2026-08-31T22:05:50.400214,2.853,41.4,48.6,30.2,17.03,14.7,CRITICAL_SLOPE_MOVEMENT
TEL-00804,SEG-04,2026-08-31T22:08:14.400214,1.862,32.4,39.3,0.7,11.37,14.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-00805,SEG-05,2026-08-31T22:10:38.400214,1.26,82.8,76.7,44.3,13.32,16.4,CRITICAL_SLOPE_MOVEMENT
TEL-00806,SEG-16,2026-08-31T22:13:02.400214,2.53,39.7,35.3,10.4,12.54,20.9,CRITICAL_SLOPE_MOVEMENT
TEL-00807,SEG-06,2026-08-31T22:15:26.400214,2.414,61.9,33.8,22.4,2.55,16.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00808,SEG-14,2026-08-31T22:17:50.400214,1.327,28.8,46.1,11.0,13.03,14.3,CRITICAL_SLOPE_MOVEMENT
TEL-00809,SEG-03,2026-08-31T22:20:14.400214,2.611,57.8,74.9,32.1,12.84,22.0,CRITICAL_SLOPE_MOVEMENT
TEL-00810,SEG-16,2026-08-31T22:22:38.400214,4.003,69.6,50.5,25.5,14.63,26.7,CRITICAL_SLOPE_MOVEMENT
TEL-00811,SEG-07,2026-08-31T22:25:02.400214,2.919,63.2,47.5,22.5,3.68,27.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00812,SEG-01,2026-08-31T22:27:26.400214,1.228,21.6,60.5,41.6,14.42,26.1,CRITICAL_SLOPE_MOVEMENT
TEL-00813,SEG-11,2026-08-31T22:29:50.400214,1.944,18.3,66.1,33.5,6.97,16.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00814,SEG-10,2026-08-31T22:32:14.400214,2.523,59.5,42.3,12.4,2.77,27.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00815,SEG-02,2026-08-31T22:34:38.400214,3.01,76.9,59.7,17.4,16.39,26.5,CRITICAL_SLOPE_MOVEMENT
TEL-00816,SEG-12,2026-08-31T22:37:02.400214,3.488,36.5,67.8,0.3,11.02,22.4,CRITICAL_SLOPE_MOVEMENT
TEL-00817,SEG-14,2026-08-31T22:39:26.400214,1.317,33.6,29.0,21.9,2.92,25.2,STABLE_NOMINAL
TEL-00818,SEG-10,2026-08-31T22:41:50.400214,3.485,26.6,36.4,42.3,3.06,27.8,CRITICAL_SLOPE_MOVEMENT
TEL-00819,SEG-15,2026-08-31T22:44:14.400214,2.548,50.4,47.6,11.3,17.21,26.9,CRITICAL_SLOPE_MOVEMENT
TEL-00820,SEG-07,2026-08-31T22:46:38.400214,0.142,81.6,45.8,34.2,13.89,18.4,CRITICAL_SLOPE_MOVEMENT
TEL-00821,SEG-11,2026-08-31T22:49:02.400214,3.166,76.1,73.2,29.0,7.59,24.2,CRITICAL_SLOPE_MOVEMENT
TEL-00822,SEG-11,2026-08-31T22:51:26.400214,1.119,37.9,57.4,27.9,13.15,25.0,CRITICAL_SLOPE_MOVEMENT
TEL-00823,SEG-08,2026-08-31T22:53:50.400214,4.14,57.5,56.0,11.7,13.42,17.7,CRITICAL_SLOPE_MOVEMENT
TEL-00824,SEG-14,2026-08-31T22:56:14.400214,1.837,41.4,26.4,26.8,17.95,17.2,CRITICAL_SLOPE_MOVEMENT
TEL-00825,SEG-14,2026-08-31T22:58:38.400214,3.656,64.0,48.5,0.9,6.09,25.3,CRITICAL_SLOPE_MOVEMENT
TEL-00826,SEG-15,2026-08-31T23:01:02.400214,2.661,66.4,76.4,14.8,12.83,15.3,CRITICAL_SLOPE_MOVEMENT
TEL-00827,SEG-15,2026-08-31T23:03:26.400214,1.545,63.3,57.3,6.5,6.27,28.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00828,SEG-12,2026-08-31T23:05:50.400214,2.427,30.8,30.4,35.1,9.08,16.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00829,SEG-14,2026-08-31T23:08:14.400214,2.623,64.4,58.8,15.6,7.76,22.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-00830,SEG-03,2026-08-31T23:10:38.400214,3.293,81.8,64.6,0.9,16.17,14.5,CRITICAL_SLOPE_MOVEMENT
TEL-00831,SEG-15,2026-08-31T23:13:02.400214,2.87,27.0,64.1,16.5,1.74,17.2,STABLE_NOMINAL
TEL-00832,SEG-13,2026-08-31T23:15:26.400214,3.337,59.7,56.4,12.9,13.51,24.9,CRITICAL_SLOPE_MOVEMENT
TEL-00833,SEG-01,2026-08-31T23:17:50.400214,2.622,55.6,35.4,12.6,7.32,18.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-00834,SEG-05,2026-08-31T23:20:14.400214,1.741,69.7,66.7,31.4,9.71,20.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-00835,SEG-14,2026-08-31T23:22:38.400214,2.744,78.8,55.2,40.0,17.76,15.0,CRITICAL_SLOPE_MOVEMENT
TEL-00836,SEG-08,2026-08-31T23:25:02.400214,1.367,79.2,38.3,21.9,4.38,25.1,CRITICAL_SLOPE_MOVEMENT
TEL-00837,SEG-07,2026-08-31T23:27:26.400214,1.933,73.8,34.2,18.8,7.68,14.3,CRITICAL_SLOPE_MOVEMENT
TEL-00838,SEG-10,2026-08-31T23:29:50.400214,3.566,65.5,50.9,15.8,4.26,19.0,CRITICAL_SLOPE_MOVEMENT
TEL-00839,SEG-02,2026-08-31T23:32:14.400214,1.527,39.5,35.7,11.0,14.74,26.8,CRITICAL_SLOPE_MOVEMENT
TEL-00840,SEG-06,2026-08-31T23:34:38.400214,3.895,32.5,39.2,10.2,6.17,20.5,CRITICAL_SLOPE_MOVEMENT
TEL-00841,SEG-02,2026-08-31T23:37:02.400214,3.734,62.6,71.7,0.2,17.53,21.2,CRITICAL_SLOPE_MOVEMENT
TEL-00842,SEG-07,2026-08-31T23:39:26.400214,0.867,23.1,32.6,36.4,8.97,26.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00843,SEG-11,2026-08-31T23:41:50.400214,1.738,21.3,42.3,5.3,12.57,24.4,CRITICAL_SLOPE_MOVEMENT
TEL-00844,SEG-08,2026-08-31T23:44:14.400214,4.036,24.6,74.5,13.2,14.59,25.3,CRITICAL_SLOPE_MOVEMENT
TEL-00845,SEG-12,2026-08-31T23:46:38.400214,0.89,55.5,48.2,12.4,15.82,28.2,CRITICAL_SLOPE_MOVEMENT
TEL-00846,SEG-04,2026-08-31T23:49:02.400214,3.859,84.4,58.2,16.9,5.9,25.6,CRITICAL_SLOPE_MOVEMENT
TEL-00847,SEG-04,2026-08-31T23:51:26.400214,0.591,33.3,55.5,5.3,4.86,19.1,STABLE_NOMINAL
TEL-00848,SEG-05,2026-08-31T23:53:50.400214,4.119,53.8,77.6,29.4,4.2,19.4,CRITICAL_SLOPE_MOVEMENT
TEL-00849,SEG-07,2026-08-31T23:56:14.400214,2.49,68.3,40.2,23.3,9.24,28.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00850,SEG-05,2026-08-31T23:58:38.400214,3.695,61.4,44.3,5.0,1.87,26.5,CRITICAL_SLOPE_MOVEMENT
TEL-00851,SEG-07,2026-09-01T00:01:02.400214,0.464,66.8,56.3,35.0,3.34,24.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00852,SEG-16,2026-09-01T00:03:26.400214,2.286,83.3,57.0,12.4,18.0,20.7,CRITICAL_SLOPE_MOVEMENT
TEL-00853,SEG-02,2026-09-01T00:05:50.400214,1.995,64.1,43.0,28.3,15.45,16.1,CRITICAL_SLOPE_MOVEMENT
TEL-00854,SEG-13,2026-09-01T00:08:14.400214,3.057,49.9,30.5,11.2,3.63,21.3,CRITICAL_SLOPE_MOVEMENT
TEL-00855,SEG-08,2026-09-01T00:10:38.400214,1.605,59.8,57.0,44.0,5.13,22.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-00856,SEG-14,2026-09-01T00:13:02.400214,1.097,67.1,36.6,39.7,0.75,24.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-00857,SEG-09,2026-09-01T00:15:26.400214,2.044,61.3,56.4,22.3,8.5,27.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00858,SEG-02,2026-09-01T00:17:50.400214,2.097,54.9,48.9,14.9,9.33,19.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-00859,SEG-03,2026-09-01T00:20:14.400214,3.461,57.2,61.2,2.9,13.87,28.6,CRITICAL_SLOPE_MOVEMENT
TEL-00860,SEG-05,2026-09-01T00:22:38.400214,2.576,39.5,28.6,17.0,8.52,17.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00861,SEG-12,2026-09-01T00:25:02.400214,1.551,21.1,44.0,7.4,10.64,21.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-00862,SEG-04,2026-09-01T00:27:26.400214,3.561,84.4,27.3,5.6,0.62,17.2,CRITICAL_SLOPE_MOVEMENT
TEL-00863,SEG-15,2026-09-01T00:29:50.400214,3.98,65.4,51.2,26.1,1.55,19.0,CRITICAL_SLOPE_MOVEMENT
TEL-00864,SEG-13,2026-09-01T00:32:14.400214,2.646,67.4,63.9,6.6,2.76,17.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00865,SEG-07,2026-09-01T00:34:38.400214,3.389,37.2,54.6,6.2,13.46,18.2,CRITICAL_SLOPE_MOVEMENT
TEL-00866,SEG-01,2026-09-01T00:37:02.400214,1.571,43.8,55.0,28.1,1.27,25.1,STABLE_NOMINAL
TEL-00867,SEG-06,2026-09-01T00:39:26.400214,1.99,22.3,69.2,17.3,14.76,27.7,CRITICAL_SLOPE_MOVEMENT
TEL-00868,SEG-12,2026-09-01T00:41:50.400214,2.426,75.9,35.4,1.5,14.21,21.3,CRITICAL_SLOPE_MOVEMENT
TEL-00869,SEG-06,2026-09-01T00:44:14.400214,2.966,62.7,60.7,25.6,17.79,23.0,CRITICAL_SLOPE_MOVEMENT
TEL-00870,SEG-10,2026-09-01T00:46:38.400214,2.075,38.0,67.8,25.9,0.91,18.9,STABLE_NOMINAL
TEL-00871,SEG-12,2026-09-01T00:49:02.400214,2.056,41.7,43.0,13.7,1.82,24.3,STABLE_NOMINAL
TEL-00872,SEG-06,2026-09-01T00:51:26.400214,2.699,62.8,52.8,18.4,16.96,24.5,CRITICAL_SLOPE_MOVEMENT
TEL-00873,SEG-03,2026-09-01T00:53:50.400214,1.305,44.8,61.6,42.4,14.05,21.3,CRITICAL_SLOPE_MOVEMENT
TEL-00874,SEG-03,2026-09-01T00:56:14.400214,0.172,80.3,68.2,21.3,14.01,25.8,CRITICAL_SLOPE_MOVEMENT
TEL-00875,SEG-14,2026-09-01T00:58:38.400214,3.164,73.1,43.0,23.7,15.0,23.8,CRITICAL_SLOPE_MOVEMENT
TEL-00876,SEG-14,2026-09-01T01:01:02.400214,1.319,32.3,76.6,45.0,2.46,24.1,STABLE_NOMINAL
TEL-00877,SEG-10,2026-09-01T01:03:26.400214,3.557,80.0,65.1,40.9,15.04,25.5,CRITICAL_SLOPE_MOVEMENT
TEL-00878,SEG-05,2026-09-01T01:05:50.400214,1.801,26.0,28.8,21.1,9.5,20.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00879,SEG-04,2026-09-01T01:08:14.400214,3.809,51.4,32.0,17.1,14.93,22.8,CRITICAL_SLOPE_MOVEMENT
TEL-00880,SEG-05,2026-09-01T01:10:38.400214,2.527,18.0,51.2,1.4,3.75,28.1,STABLE_NOMINAL
TEL-00881,SEG-16,2026-09-01T01:13:02.400214,3.103,48.5,42.9,3.4,11.23,16.5,CRITICAL_SLOPE_MOVEMENT
TEL-00882,SEG-12,2026-09-01T01:15:26.400214,1.794,38.3,31.3,19.4,14.8,23.4,CRITICAL_SLOPE_MOVEMENT
TEL-00883,SEG-11,2026-09-01T01:17:50.400214,2.086,59.3,41.5,24.9,7.47,28.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00884,SEG-04,2026-09-01T01:20:14.400214,3.116,45.8,25.8,1.9,4.04,16.6,CRITICAL_SLOPE_MOVEMENT
TEL-00885,SEG-12,2026-09-01T01:22:38.400214,0.543,82.7,58.1,19.5,10.21,19.4,CRITICAL_SLOPE_MOVEMENT
TEL-00886,SEG-01,2026-09-01T01:25:02.400214,0.437,80.0,58.3,32.5,17.49,18.8,CRITICAL_SLOPE_MOVEMENT
TEL-00887,SEG-07,2026-09-01T01:27:26.400214,0.335,23.5,38.3,5.8,6.49,28.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-00888,SEG-10,2026-09-01T01:29:50.400214,0.787,28.8,51.5,3.9,13.84,24.8,CRITICAL_SLOPE_MOVEMENT
TEL-00889,SEG-15,2026-09-01T01:32:14.400214,1.333,49.2,44.6,9.2,13.29,23.8,CRITICAL_SLOPE_MOVEMENT
TEL-00890,SEG-10,2026-09-01T01:34:38.400214,0.494,58.3,25.1,2.1,0.18,16.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00891,SEG-15,2026-09-01T01:37:02.400214,4.1,55.5,33.9,31.0,11.6,24.0,CRITICAL_SLOPE_MOVEMENT
TEL-00892,SEG-16,2026-09-01T01:39:26.400214,1.63,65.5,52.9,29.0,8.32,18.2,WARNING_ELEVATED_PORE_PRESSURE
TEL-00893,SEG-06,2026-09-01T01:41:50.400214,0.486,69.5,67.5,13.1,18.26,18.7,CRITICAL_SLOPE_MOVEMENT
TEL-00894,SEG-10,2026-09-01T01:44:14.400214,1.326,40.6,61.5,42.8,16.08,24.3,CRITICAL_SLOPE_MOVEMENT
TEL-00895,SEG-11,2026-09-01T01:46:38.400214,2.906,66.1,43.5,21.7,14.24,17.4,CRITICAL_SLOPE_MOVEMENT
TEL-00896,SEG-10,2026-09-01T01:49:02.400214,3.393,54.2,47.6,15.7,5.98,17.8,CRITICAL_SLOPE_MOVEMENT
TEL-00897,SEG-16,2026-09-01T01:51:26.400214,0.236,84.9,68.5,44.3,3.43,15.6,CRITICAL_SLOPE_MOVEMENT
TEL-00898,SEG-10,2026-09-01T01:53:50.400214,1.45,55.9,73.8,35.9,2.49,27.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-00899,SEG-07,2026-09-01T01:56:14.400214,1.585,75.5,33.4,5.1,5.31,24.6,CRITICAL_SLOPE_MOVEMENT
TEL-00900,SEG-09,2026-09-01T01:58:38.400214,0.816,71.0,28.5,2.2,2.71,18.4,CRITICAL_SLOPE_MOVEMENT
TEL-00901,SEG-03,2026-09-01T02:01:02.400214,2.315,79.6,41.9,38.5,9.68,25.3,CRITICAL_SLOPE_MOVEMENT
TEL-00902,SEG-02,2026-09-01T02:03:26.400214,1.213,27.6,43.1,12.8,16.69,21.9,CRITICAL_SLOPE_MOVEMENT
TEL-00903,SEG-16,2026-09-01T02:05:50.400214,0.189,46.4,38.3,16.3,8.27,24.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00904,SEG-05,2026-09-01T02:08:14.400214,0.663,21.1,36.3,4.7,2.39,27.9,STABLE_NOMINAL
TEL-00905,SEG-04,2026-09-01T02:10:38.400214,0.689,59.3,64.5,0.6,16.45,19.9,CRITICAL_SLOPE_MOVEMENT
TEL-00906,SEG-12,2026-09-01T02:13:02.400214,1.097,56.0,36.3,6.1,16.81,15.0,CRITICAL_SLOPE_MOVEMENT
TEL-00907,SEG-14,2026-09-01T02:15:26.400214,3.958,80.5,27.5,34.8,16.25,18.7,CRITICAL_SLOPE_MOVEMENT
TEL-00908,SEG-04,2026-09-01T02:17:50.400214,0.997,71.5,54.6,0.1,3.07,15.2,CRITICAL_SLOPE_MOVEMENT
TEL-00909,SEG-04,2026-09-01T02:20:14.400214,1.774,56.4,59.0,24.8,8.64,28.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00910,SEG-06,2026-09-01T02:22:38.400214,0.552,34.4,70.4,2.9,16.89,15.7,CRITICAL_SLOPE_MOVEMENT
TEL-00911,SEG-04,2026-09-01T02:25:02.400214,1.681,20.0,33.0,41.5,0.76,16.6,STABLE_NOMINAL
TEL-00912,SEG-03,2026-09-01T02:27:26.400214,2.521,22.0,65.6,22.5,6.07,24.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00913,SEG-16,2026-09-01T02:29:50.400214,0.102,33.2,65.4,40.4,5.85,27.2,WARNING_ELEVATED_PORE_PRESSURE
TEL-00914,SEG-14,2026-09-01T02:32:14.400214,0.115,34.8,34.9,22.9,10.16,15.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-00915,SEG-02,2026-09-01T02:34:38.400214,1.057,18.1,62.9,1.0,6.85,28.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00916,SEG-15,2026-09-01T02:37:02.400214,3.253,56.4,66.1,32.2,9.38,22.8,CRITICAL_SLOPE_MOVEMENT
TEL-00917,SEG-02,2026-09-01T02:39:26.400214,4.192,75.7,38.9,4.1,9.91,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-00918,SEG-12,2026-09-01T02:41:50.400214,0.749,69.6,39.0,12.1,9.41,14.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-00919,SEG-02,2026-09-01T02:44:14.400214,2.061,64.1,60.5,33.5,12.42,27.0,CRITICAL_SLOPE_MOVEMENT
TEL-00920,SEG-02,2026-09-01T02:46:38.400214,2.749,71.3,31.8,41.0,18.0,23.3,CRITICAL_SLOPE_MOVEMENT
TEL-00921,SEG-08,2026-09-01T02:49:02.400214,0.42,30.1,52.2,26.4,4.73,14.5,STABLE_NOMINAL
TEL-00922,SEG-05,2026-09-01T02:51:26.400214,2.13,48.5,70.0,8.0,3.43,28.8,STABLE_NOMINAL
TEL-00923,SEG-02,2026-09-01T02:53:50.400214,2.209,84.3,53.1,19.5,5.23,15.0,CRITICAL_SLOPE_MOVEMENT
TEL-00924,SEG-02,2026-09-01T02:56:14.400214,3.573,50.9,76.1,26.6,1.61,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-00925,SEG-16,2026-09-01T02:58:38.400214,3.383,25.3,52.9,16.6,13.34,17.0,CRITICAL_SLOPE_MOVEMENT
TEL-00926,SEG-14,2026-09-01T03:01:02.400214,3.168,61.1,61.3,26.8,2.53,23.8,CRITICAL_SLOPE_MOVEMENT
TEL-00927,SEG-14,2026-09-01T03:03:26.400214,2.922,45.3,72.9,29.3,10.2,27.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-00928,SEG-01,2026-09-01T03:05:50.400214,2.733,83.6,45.1,30.3,17.39,28.2,CRITICAL_SLOPE_MOVEMENT
TEL-00929,SEG-06,2026-09-01T03:08:14.400214,2.855,50.0,41.9,10.6,3.29,19.8,STABLE_NOMINAL
TEL-00930,SEG-16,2026-09-01T03:10:38.400214,3.529,81.8,34.8,12.7,0.41,15.7,CRITICAL_SLOPE_MOVEMENT
TEL-00931,SEG-07,2026-09-01T03:13:02.400214,3.491,41.4,67.4,43.8,3.57,23.7,CRITICAL_SLOPE_MOVEMENT
TEL-00932,SEG-11,2026-09-01T03:15:26.400214,2.016,48.3,37.5,12.4,8.91,20.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-00933,SEG-05,2026-09-01T03:17:50.400214,2.256,37.9,60.7,6.9,16.86,25.8,CRITICAL_SLOPE_MOVEMENT
TEL-00934,SEG-07,2026-09-01T03:20:14.400214,3.485,54.2,64.7,18.1,11.55,20.3,CRITICAL_SLOPE_MOVEMENT
TEL-00935,SEG-10,2026-09-01T03:22:38.400214,2.971,37.2,61.9,18.4,2.22,15.4,STABLE_NOMINAL
TEL-00936,SEG-06,2026-09-01T03:25:02.400214,3.37,82.1,77.4,39.0,16.78,17.7,CRITICAL_SLOPE_MOVEMENT
TEL-00937,SEG-04,2026-09-01T03:27:26.400214,1.116,24.3,28.3,4.5,12.7,27.9,CRITICAL_SLOPE_MOVEMENT
TEL-00938,SEG-06,2026-09-01T03:29:50.400214,1.15,50.0,53.5,35.0,6.38,27.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00939,SEG-12,2026-09-01T03:32:14.400214,0.7,63.0,53.9,6.3,9.52,20.2,WARNING_ELEVATED_PORE_PRESSURE
TEL-00940,SEG-08,2026-09-01T03:34:38.400214,2.365,21.6,63.3,9.1,8.81,19.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00941,SEG-12,2026-09-01T03:37:02.400214,1.333,53.1,62.1,19.4,15.17,26.1,CRITICAL_SLOPE_MOVEMENT
TEL-00942,SEG-05,2026-09-01T03:39:26.400214,2.641,25.7,57.8,39.1,7.74,18.3,WARNING_ELEVATED_PORE_PRESSURE
