event_id,corridor_id,corridor_name,state,latitude,longitude,elevation_m,slope_gradient_deg,terrain_ruggedness_index,rock_type,drainage_condition,daily_traffic_pcu,event_year,event_month,event_day,rainfall_24h_mm,rainfall_72h_mm,seasonal_rainfall_mm,annual_rainfall_mm,soil_moisture_pct,pore_water_pressure_kpa,vegetation_cover_pct,disruption_severity,disruption_binary,clearance_duration_hours,economic_loss_lakhs
EVT-NER-2019-10092,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0518,94.084,1399.3,41.3,0.915,Limestone Karst,POOR_GULLY,5027,2019,6,15,217.4,609.0,1350.0,1800,99.8,150.9,42.4,HIGH,1,48.6,220.7
EVT-NER-2023-10093,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8876,93.871,1123.5,37.1,0.872,Gneiss & Schist,POOR_GULLY,4479,2023,6,7,118.8,377.7,1462.5,1950,99.8,116.4,48.9,HIGH,1,91.1,404.7
EVT-NER-2024-10094,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.7417,93.4427,94.5,11.5,0.325,Limestone Karst,MODERATE_NATURAL,11225,2024,1,5,21.9,35.6,1612.5,2150,25.1,7.5,32.7,LOW,0,0.0,0.0
EVT-NER-2019-10095,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6486,92.0104,906.4,41.3,0.823,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,9590,2019,8,6,84.0,175.9,2175.0,2900,70.5,82.3,43.2,HIGH,1,72.4,335.3
EVT-NER-2020-10096,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9206,93.9013,1231.0,32.6,0.918,Quartzite,CRITICAL_BLOCKED_CULVERT,5902,2020,10,24,45.4,142.5,1462.5,1950,63.5,63.5,71.0,MEDIUM,1,12.3,40.4
EVT-NER-2026-10097,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1035,92.9422,961.5,47.3,0.96,Alluvial Silt,MODERATE_NATURAL,3240,2026,8,16,60.0,149.9,2100.0,2800,67.9,71.9,33.6,HIGH,1,105.9,449.8
EVT-NER-2024-10098,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1185,88.4257,666.6,46.7,0.92,Alluvial Silt,WELL_DRAINED_BERM,8114,2024,8,17,48.4,113.7,2550.0,3400,62.3,63.7,76.9,MEDIUM,1,7.2,25.0
EVT-NER-2021-10099,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.44,92.8537,1344.3,36.3,0.863,Quartzite,CRITICAL_BLOCKED_CULVERT,2136,2021,4,17,11.4,13.6,1912.5,2550,20.7,6.2,41.9,LOW,0,0.0,0.0
EVT-NER-2022-10100,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0702,92.7793,951.4,46.6,0.857,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,2832,2022,6,14,39.7,106.2,2100.0,2800,61.2,59.8,55.3,MEDIUM,1,19.3,49.7
EVT-NER-2020-10101,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3485,92.3717,1984.7,48.6,0.862,Shale & Siltstone,POOR_GULLY,2498,2020,4,12,12.7,17.8,1800.0,2400,21.6,6.5,45.0,MEDIUM,1,13.5,40.2
EVT-NER-2023-10102,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4779,92.135,3910.7,54.3,0.981,Quartzite,CRITICAL_BLOCKED_CULVERT,1824,2023,3,6,12.7,17.7,1650.0,2200,21.5,6.5,26.0,MEDIUM,1,10.6,28.9
EVT-NER-2022-10103,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.6564,93.258,100.6,15.5,0.395,Limestone Karst,POOR_GULLY,10413,2022,11,28,19.4,28.4,1612.5,2150,23.7,7.1,35.2,LOW,0,0.0,0.0
EVT-NER-2020-10104,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5418,88.6402,1897.7,55.2,0.977,Quartzite,WELL_DRAINED_BERM,1669,2020,2,2,10.3,12.0,2325.0,3100,20.4,6.1,69.2,MEDIUM,1,5.2,18.0
EVT-NER-2026-10105,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.113,94.157,1264.9,37.5,0.847,Limestone Karst,CRITICAL_BLOCKED_CULVERT,5157,2026,9,17,158.4,481.7,1350.0,1800,99.8,130.3,36.5,HIGH,1,43.1,227.8
EVT-NER-2022-10106,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7771,93.8767,940.0,47.8,0.99,Quartzite,WELL_DRAINED_BERM,5534,2022,11,7,18.0,22.1,1575.0,2100,22.4,6.7,48.7,MEDIUM,1,10.9,39.5
EVT-NER-2022-10107,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6372,92.1468,3886.8,49.0,1.0,Sedimentary Sandstone,MODERATE_NATURAL,1528,2022,6,12,81.5,218.0,1650.0,2200,78.5,87.4,69.5,HIGH,1,42.4,189.7
EVT-NER-2021-10108,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7852,93.7602,1012.7,40.1,0.928,Alluvial Silt,WELL_DRAINED_BERM,5026,2021,9,11,206.5,513.8,1575.0,2100,99.8,147.1,70.4,HIGH,1,47.3,224.7
EVT-NER-2019-10109,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8216,91.9851,859.3,40.9,0.807,Shale & Siltstone,WELL_DRAINED_BERM,12931,2019,7,18,189.1,590.1,2175.0,2900,99.8,141.0,36.2,HIGH,1,94.4,444.8
EVT-NER-2018-10110,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.0822,92.2949,151.1,29.8,0.587,Quartzite,WELL_DRAINED_BERM,6551,2018,10,20,123.8,387.0,1537.5,2050,99.6,118.0,73.5,HIGH,1,51.7,272.6
EVT-NER-2020-10111,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7385,93.5023,728.3,44.6,0.912,Sedimentary Sandstone,POOR_GULLY,3137,2020,8,26,107.0,268.9,1725.0,2300,85.1,101.3,30.7,HIGH,1,118.1,507.2
EVT-NER-2018-10112,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7961,94.0162,895.5,50.1,0.842,Shale & Siltstone,POOR_GULLY,4643,2018,7,15,154.2,436.6,1575.0,2100,99.8,128.8,34.6,HIGH,1,88.0,424.0
EVT-NER-2019-10113,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2344,92.0657,113.4,18.1,0.62,Quartzite,WELL_DRAINED_BERM,8099,2019,8,12,145.1,362.6,1537.5,2050,93.4,120.8,73.1,HIGH,1,102.2,466.7
EVT-NER-2026-10114,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2452,92.2437,927.2,54.6,0.892,Quartzite,WELL_DRAINED_BERM,5795,2026,8,3,132.0,290.1,2850.0,3800,90.5,114.1,37.3,HIGH,1,77.5,325.9
EVT-NER-2018-10115,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.737,94.8173,555.6,40.3,0.816,Limestone Karst,MODERATE_NATURAL,2014,2018,10,14,105.2,313.5,1650.0,2200,90.9,105.0,27.7,HIGH,1,53.1,231.2
EVT-NER-2019-10116,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6861,91.784,883.9,37.0,0.857,Alluvial Silt,WELL_DRAINED_BERM,13342,2019,4,2,24.1,31.3,2175.0,2900,24.3,7.3,79.4,LOW,0,0.0,0.0
EVT-NER-2019-10117,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5661,88.5343,1894.6,56.5,0.995,Shale & Siltstone,POOR_GULLY,1736,2019,10,5,168.3,381.6,2325.0,3100,99.8,133.8,52.8,HIGH,1,91.3,401.6
EVT-NER-2021-10118,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4527,88.7112,2031.3,50.6,1.0,Shale & Siltstone,MODERATE_NATURAL,1249,2021,8,5,109.7,320.2,2325.0,3100,94.2,109.0,31.1,HIGH,1,21.4,148.2
EVT-NER-2021-10119,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6703,91.7952,1065.9,28.8,0.821,Limestone Karst,CRITICAL_BLOCKED_CULVERT,11870,2021,4,15,7.2,11.9,2175.0,2900,20.4,6.1,71.4,LOW,0,0.0,0.0
EVT-NER-2021-10120,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4564,92.7141,1288.8,42.8,0.895,Limestone Karst,WELL_DRAINED_BERM,2730,2021,7,22,169.7,375.1,1912.5,2550,99.8,134.2,27.8,HIGH,1,53.1,271.8
EVT-NER-2026-10121,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4148,88.5429,2038.6,55.6,1.0,Alluvial Silt,POOR_GULLY,1474,2026,9,14,87.1,248.2,2325.0,3100,84.5,93.9,83.1,HIGH,1,74.8,318.6
EVT-NER-2022-10122,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.8241,93.7577,1001.1,42.7,0.883,Shale & Siltstone,MODERATE_NATURAL,5345,2022,6,15,158.0,430.3,1575.0,2100,99.8,130.1,60.3,HIGH,1,86.5,368.9
EVT-NER-2023-10123,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.2811,94.1586,1179.3,44.0,0.837,Gneiss & Schist,WELL_DRAINED_BERM,5816,2023,6,7,76.1,207.4,1350.0,1800,75.8,83.5,58.1,HIGH,1,97.1,420.6
EVT-NER-2022-10124,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0898,88.5708,730.6,53.7,0.931,Shale & Siltstone,MODERATE_NATURAL,10088,2022,10,16,68.6,163.0,2550.0,3400,71.3,77.5,26.0,HIGH,1,74.4,348.6
EVT-NER-2022-10125,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.564,93.5,106.8,11.2,0.38,Limestone Karst,WELL_DRAINED_BERM,9872,2022,8,8,78.9,235.6,1612.5,2150,72.8,82.2,69.0,MEDIUM,1,11.0,30.2
EVT-NER-2020-10126,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.3172,92.8572,1069.8,42.0,0.981,Gneiss & Schist,MODERATE_NATURAL,2823,2020,5,21,1.2,1.2,2100.0,2800,18.2,5.5,34.1,LOW,0,0.0,0.0
EVT-NER-2026-10127,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1913,94.1502,1378.2,39.2,0.763,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,4997,2026,6,20,131.1,326.9,1350.0,1800,92.7,115.4,42.2,HIGH,1,69.2,336.8
EVT-NER-2020-10128,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.4947,93.3076,113.6,13.4,0.313,Alluvial Silt,WELL_DRAINED_BERM,10331,2020,6,17,105.4,258.0,1612.5,2150,76.6,94.3,84.4,HIGH,1,41.0,228.7
EVT-NER-2018-10129,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1358,92.2268,722.4,44.4,0.94,Quartzite,POOR_GULLY,8178,2018,9,13,112.4,330.6,2850.0,3800,94.4,110.1,80.1,HIGH,1,41.4,245.4
EVT-NER-2022-10130,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.3077,92.9698,1000.9,41.5,0.999,Quartzite,MODERATE_NATURAL,3870,2022,6,22,89.8,283.2,2100.0,2800,86.6,96.4,67.8,HIGH,1,58.6,253.1
EVT-NER-2021-10131,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.919,93.8995,1188.9,34.0,0.938,Sedimentary Sandstone,POOR_GULLY,4557,2021,9,22,167.6,435.9,1462.5,1950,99.8,133.5,38.9,HIGH,1,25.8,165.4
EVT-NER-2023-10132,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6678,88.5772,1939.0,62.2,0.979,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,1622,2023,8,26,159.1,444.3,2325.0,3100,99.8,130.5,67.8,HIGH,1,26.4,136.1
EVT-NER-2024-10133,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3616,92.0425,3790.0,49.8,0.921,Quartzite,WELL_DRAINED_BERM,1523,2024,6,3,65.6,166.5,1650.0,2200,70.9,76.1,30.4,HIGH,1,74.5,349.9
EVT-NER-2024-10134,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5338,92.8075,1359.9,48.9,0.839,Gneiss & Schist,MODERATE_NATURAL,2394,2024,9,13,129.0,364.1,1912.5,2550,99.8,120.0,41.1,HIGH,1,32.9,161.7
EVT-NER-2024-10135,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7255,93.374,836.3,44.3,0.841,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,3771,2024,6,12,50.3,119.0,1725.0,2300,62.6,64.6,47.8,MEDIUM,1,21.2,56.1
EVT-NER-2020-10136,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5103,93.3443,223.1,15.6,0.317,Quartzite,MODERATE_NATURAL,9277,2020,10,23,162.0,419.5,1612.5,2150,99.8,131.5,41.8,HIGH,1,98.2,423.7
EVT-NER-2026-10137,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.2859,94.0085,1327.1,36.1,0.807,Alluvial Silt,WELL_DRAINED_BERM,4140,2026,10,1,161.6,482.0,1350.0,1800,99.8,131.4,43.2,HIGH,1,43.8,202.2
EVT-NER-2024-10138,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.6247,93.4103,212.9,14.2,0.337,Limestone Karst,POOR_GULLY,8322,2024,10,16,37.0,117.0,1612.5,2150,55.7,54.7,39.9,MEDIUM,1,17.3,43.8
EVT-NER-2024-10139,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.7291,91.7332,914.7,35.1,0.823,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,10931,2024,3,26,14.5,21.2,2175.0,2900,22.2,6.7,71.3,LOW,0,0.0,0.0
EVT-NER-2023-10140,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4486,92.2262,3721.5,57.6,1.0,Gneiss & Schist,WELL_DRAINED_BERM,1722,2023,4,4,8.7,11.1,1650.0,2200,20.2,6.1,30.9,MEDIUM,1,18.4,50.4
EVT-NER-2022-10141,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2248,92.4044,889.3,44.3,1.0,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,7153,2022,6,1,76.3,168.6,2850.0,3800,70.0,79.2,82.5,HIGH,1,41.6,211.4
EVT-NER-2020-10142,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.6588,93.9842,1049.3,40.3,0.842,Limestone Karst,POOR_GULLY,5722,2020,9,13,163.9,368.3,1462.5,1950,99.1,131.7,73.0,HIGH,1,72.8,327.2
EVT-NER-2025-10143,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.2898,93.964,1247.2,35.5,0.778,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,5824,2025,9,17,96.9,247.0,1350.0,1800,79.9,93.8,60.4,HIGH,1,86.6,376.0
EVT-NER-2022-10144,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6124,93.8465,969.1,48.0,0.908,Limestone Karst,MODERATE_NATURAL,4828,2022,8,23,122.5,324.0,1575.0,2100,94.2,113.5,54.4,HIGH,1,32.3,169.8
EVT-NER-2018-10145,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.641,95.0446,681.0,36.1,0.779,Alluvial Silt,WELL_DRAINED_BERM,1663,2018,1,16,17.1,22.8,1650.0,2200,22.6,6.8,58.9,LOW,0,0.0,0.0
EVT-NER-2022-10146,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6566,93.9642,961.4,50.8,0.919,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,4802,2022,7,18,127.1,341.6,1575.0,2100,97.4,117.5,70.4,HIGH,1,95.5,418.8
EVT-NER-2024-10147,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.2624,93.8797,1215.7,42.1,0.774,Gneiss & Schist,MODERATE_NATURAL,5591,2024,7,10,194.4,416.2,1350.0,1800,99.8,142.9,60.3,HIGH,1,53.8,279.2
EVT-NER-2020-10148,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5121,93.2678,69.7,5.9,0.356,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,12040,2020,7,27,91.5,260.3,1612.5,2150,75.3,88.5,55.9,MEDIUM,1,22.0,63.4
EVT-NER-2024-10149,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5568,92.1604,3733.2,48.0,0.952,Alluvial Silt,WELL_DRAINED_BERM,1555,2024,3,28,6.2,10.4,1650.0,2200,20.1,6.0,62.9,MEDIUM,1,16.6,45.5
EVT-NER-2019-10150,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2509,92.3207,957.6,46.6,0.86,Limestone Karst,WELL_DRAINED_BERM,7382,2019,8,23,177.1,509.9,2850.0,3800,99.8,136.8,66.8,HIGH,1,104.7,478.6
EVT-NER-2021-10151,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5184,88.5269,1920.9,56.7,0.931,Limestone Karst,POOR_GULLY,1148,2021,12,7,21.3,34.7,2325.0,3100,24.9,7.5,62.6,MEDIUM,1,20.7,48.7
EVT-NER-2025-10152,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9487,94.0728,1220.5,36.2,0.92,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,4520,2025,9,7,196.6,415.2,1462.5,1950,99.8,143.7,64.9,HIGH,1,84.2,348.6
EVT-NER-2021-10153,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.0786,92.064,99.5,24.3,0.583,Sedimentary Sandstone,POOR_GULLY,8837,2021,6,23,114.6,230.3,1537.5,2050,74.9,96.3,50.3,HIGH,1,31.5,149.7
EVT-NER-2019-10154,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.464,88.6943,1884.3,59.8,1.0,Gneiss & Schist,POOR_GULLY,1454,2019,1,4,3.3,5.9,2325.0,3100,19.2,5.8,25.5,MEDIUM,1,17.0,47.3
EVT-NER-2020-10155,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1327,93.9352,1374.1,32.0,0.78,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,5548,2020,5,22,18.3,23.4,1350.0,1800,22.7,6.8,39.9,LOW,0,0.0,0.0
EVT-NER-2021-10156,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1523,92.4437,892.6,53.9,0.965,Quartzite,MODERATE_NATURAL,7728,2021,10,24,87.3,228.8,2850.0,3800,81.2,91.5,42.7,HIGH,1,23.6,177.5
EVT-NER-2025-10157,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7614,93.7513,1042.2,40.2,0.898,Quartzite,WELL_DRAINED_BERM,4436,2025,7,16,90.1,222.0,1575.0,2100,77.1,89.4,66.0,HIGH,1,95.8,455.9
EVT-NER-2018-10158,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0347,92.4868,957.2,47.6,0.906,Alluvial Silt,WELL_DRAINED_BERM,5692,2018,6,9,165.4,483.1,2850.0,3800,99.8,132.7,57.2,HIGH,1,80.8,351.5
EVT-NER-2019-10159,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.0966,92.098,226.6,26.7,0.604,Alluvial Silt,MODERATE_NATURAL,5865,2019,7,26,152.2,361.0,1537.5,2050,95.0,124.5,30.2,HIGH,1,62.3,293.5
EVT-NER-2022-10160,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6038,91.7712,852.8,34.9,0.795,Sedimentary Sandstone,MODERATE_NATURAL,10834,2022,7,4,128.3,383.2,2175.0,2900,99.8,119.8,70.0,HIGH,1,107.1,483.3
EVT-NER-2018-10161,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2672,92.3489,1993.8,46.8,0.909,Quartzite,MODERATE_NATURAL,2799,2018,9,9,127.0,262.4,1800.0,2400,84.7,108.0,40.3,HIGH,1,28.5,173.5
EVT-NER-2021-10162,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3676,92.2737,1761.5,43.1,0.977,Shale & Siltstone,WELL_DRAINED_BERM,2612,2021,1,2,4.5,8.0,1800.0,2400,19.6,5.9,39.9,LOW,0,0.0,0.0
EVT-NER-2022-10163,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3358,92.792,1233.2,38.1,0.883,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,2985,2022,5,12,1.1,1.5,1912.5,2550,18.3,5.5,43.6,LOW,0,0.0,0.0
EVT-NER-2026-10164,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0575,92.4454,904.9,45.4,0.919,Gneiss & Schist,MODERATE_NATURAL,5900,2026,8,7,214.7,686.5,2850.0,3800,99.8,150.0,80.9,HIGH,1,20.4,140.4
EVT-NER-2023-10165,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2514,92.0623,50,19.8,0.437,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,12206,2023,9,28,212.6,673.3,1575.0,2100,99.8,149.3,80.3,HIGH,1,109.5,477.5
EVT-NER-2025-10166,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,26.9787,88.3701,755.0,44.0,0.971,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,8165,2025,1,19,10.9,19.3,2550.0,3400,21.9,6.6,43.9,MEDIUM,1,20.0,57.5
EVT-NER-2023-10167,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5831,92.6308,1412.5,36.5,0.817,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,3208,2023,7,3,115.4,274.3,1912.5,2550,84.2,103.5,37.5,HIGH,1,49.4,231.3
EVT-NER-2019-10168,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3214,92.451,1803.8,50.0,0.854,Alluvial Silt,POOR_GULLY,3203,2019,8,27,165.1,522.1,1800.0,2400,99.8,132.6,40.6,HIGH,1,119.0,479.4
EVT-NER-2025-10169,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.3984,88.4606,2048.5,50.7,0.92,Gneiss & Schist,WELL_DRAINED_BERM,1354,2025,10,8,178.4,404.4,2325.0,3100,99.8,137.3,62.8,HIGH,1,83.8,384.2
EVT-NER-2019-10170,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.9207,93.433,712.2,48.7,0.943,Alluvial Silt,POOR_GULLY,2801,2019,6,7,93.0,190.8,1725.0,2300,74.3,88.3,59.4,HIGH,1,101.8,439.5
EVT-NER-2024-10171,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.0944,92.0261,50,18.4,0.376,Sedimentary Sandstone,WELL_DRAINED_BERM,14288,2024,7,12,147.6,338.7,1575.0,2100,89.9,119.1,58.0,HIGH,1,24.2,136.5
EVT-NER-2024-10172,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5492,92.1907,3898.7,59.9,1.0,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,2179,2024,10,8,98.2,260.6,1650.0,2200,87.3,99.8,55.1,HIGH,1,57.6,256.5
EVT-NER-2021-10173,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5426,92.7315,1309.4,43.2,0.837,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,2704,2021,8,2,60.3,138.5,1912.5,2550,65.3,70.1,72.5,HIGH,1,93.2,432.6
EVT-NER-2024-10174,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.641,93.8254,1004.5,45.0,0.935,Quartzite,MODERATE_NATURAL,4845,2024,7,6,163.7,396.5,1575.0,2100,99.8,132.1,36.3,HIGH,1,118.8,538.2
EVT-NER-2026-10175,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0571,92.7698,914.7,48.4,0.85,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,3816,2026,9,2,204.4,458.2,2100.0,2800,99.8,146.4,80.1,HIGH,1,104.1,443.2
EVT-NER-2020-10176,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.0633,92.1279,66.2,7.0,0.483,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,13704,2020,7,25,155.8,421.2,1575.0,2100,99.7,129.3,83.6,HIGH,1,92.7,407.8
EVT-NER-2023-10177,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2969,92.8841,949.2,50.3,0.98,Sedimentary Sandstone,MODERATE_NATURAL,2991,2023,10,23,101.9,293.6,2100.0,2800,90.1,103.2,25.1,HIGH,1,89.6,405.6
EVT-NER-2020-10178,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.7919,91.7612,974.0,32.6,0.752,Limestone Karst,POOR_GULLY,13101,2020,10,8,95.9,228.6,2175.0,2900,76.5,90.9,65.2,HIGH,1,92.4,399.6
EVT-NER-2022-10179,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.107,92.0024,50,11.4,0.487,Alluvial Silt,WELL_DRAINED_BERM,13891,2022,6,12,214.1,655.5,1575.0,2100,99.8,149.8,47.5,HIGH,1,102.5,469.7
EVT-NER-2020-10180,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.576,93.8083,846.2,44.8,0.982,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,4909,2020,6,10,60.6,126.7,1575.0,2100,63.9,69.1,61.8,MEDIUM,1,13.7,34.2
EVT-NER-2024-10181,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.7117,93.857,1174.3,42.1,0.897,Gneiss & Schist,POOR_GULLY,4440,2024,6,11,80.4,188.0,1462.5,1950,72.5,82.5,59.3,HIGH,1,103.7,429.8
EVT-NER-2018-10182,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1486,88.5101,599.9,43.4,0.907,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,10263,2018,8,27,85.4,179.2,2550.0,3400,71.4,83.4,53.3,HIGH,1,109.3,458.9
EVT-NER-2020-10183,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.426,88.4434,1959.9,52.7,1.0,Limestone Karst,POOR_GULLY,1173,2020,9,12,137.2,299.3,2325.0,3100,91.5,116.6,45.6,HIGH,1,73.2,371.1
EVT-NER-2026-10184,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7268,94.0197,991.8,53.1,0.932,Alluvial Silt,POOR_GULLY,4719,2026,9,27,74.8,176.4,1575.0,2100,73.1,81.0,79.0,HIGH,1,99.6,450.9
EVT-NER-2019-10185,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6447,92.0001,3753.0,48.7,0.907,Gneiss & Schist,MODERATE_NATURAL,2115,2019,4,6,2.0,3.1,1650.0,2200,18.6,5.6,40.5,LOW,0,0.0,0.0
