record_id,district_id,district_name,state,latitude,longitude,year,month,monthly_normal_mm,actual_rainfall_mm,deviation_pct,max_24h_rainfall_mm,cloudburst_events_count,monsoon_intensity_tier,mean_temp_c,humidity_pct,soil_saturation_index
MET-AS-KAM-2026-07,AS-KAM,Kamrup Metropolitan (Guwahati),Assam,26.14,91.73,2026,7,400.4,256.2,-36.0,76.5,0,HEAVY_MONSOON,27.5,86.7,0.418
MET-AS-KAM-2026-08,AS-KAM,Kamrup Metropolitan (Guwahati),Assam,26.14,91.73,2026,8,400.4,522.7,30.5,122.1,0,SEVERE_MONSOON_BURST,27.9,99.0,0.854
MET-AS-KAM-2026-09,AS-KAM,Kamrup Metropolitan (Guwahati),Assam,26.14,91.73,2026,9,254.8,297.3,16.7,109.9,0,HEAVY_MONSOON,28.3,92.4,0.763
MET-AS-KAM-2026-10,AS-KAM,Kamrup Metropolitan (Guwahati),Assam,26.14,91.73,2026,10,109.2,161.7,48.1,46.6,0,MODERATE_SHOWERS,26.3,74.9,0.968
MET-AS-KAM-2026-11,AS-KAM,Kamrup Metropolitan (Guwahati),Assam,26.14,91.73,2026,11,27.3,31.9,16.8,14.6,0,DRY_PERIOD,27.2,66.2,0.542
MET-AS-KAM-2026-12,AS-KAM,Kamrup Metropolitan (Guwahati),Assam,26.14,91.73,2026,12,27.3,26.1,-4.4,14.4,0,DRY_PERIOD,21.3,63.6,0.444
MET-AS-CACH-2015-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,1,47.2,68.7,45.6,34.8,0,DRY_PERIOD,23.2,62.9,0.952
MET-AS-CACH-2015-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,2,47.2,27.4,-41.9,21.5,0,DRY_PERIOD,23.7,57.9,0.38
MET-AS-CACH-2015-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,3,47.2,76.2,61.4,54.2,0,DRY_PERIOD,27.9,65.8,1.0
MET-AS-CACH-2015-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,4,189.0,162.1,-14.2,127.6,0,MODERATE_SHOWERS,28.3,79.1,0.561
MET-AS-CACH-2015-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,5,441.0,560.0,27.0,235.2,0,SEVERE_MONSOON_BURST,27.9,99.0,0.83
MET-AS-CACH-2015-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,6,693.0,727.2,4.9,156.9,0,SEVERE_MONSOON_BURST,25.1,99.0,0.686
MET-AS-CACH-2015-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,7,693.0,543.7,-21.5,215.8,1,SEVERE_MONSOON_BURST,28.4,99.0,0.513
MET-AS-CACH-2015-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,8,693.0,943.6,36.2,306.0,0,SEVERE_MONSOON_BURST,26.9,99.0,0.89
MET-AS-CACH-2015-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,9,441.0,376.0,-14.7,69.2,0,HEAVY_MONSOON,29.0,94.4,0.557
MET-AS-CACH-2015-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,10,189.0,256.1,35.5,93.3,0,HEAVY_MONSOON,27.4,85.1,0.886
MET-AS-CACH-2015-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,11,47.2,50.2,6.4,32.2,0,DRY_PERIOD,26.8,63.0,0.695
MET-AS-CACH-2015-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2015,12,47.2,33.1,-29.9,15.8,0,DRY_PERIOD,22.8,60.9,0.459
MET-AS-CACH-2016-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,1,47.2,50.3,6.6,35.1,0,DRY_PERIOD,23.6,60.5,0.697
MET-AS-CACH-2016-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,2,47.2,58.0,22.9,28.5,0,DRY_PERIOD,22.5,70.5,0.803
MET-AS-CACH-2016-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,3,47.2,47.5,0.6,22.0,0,DRY_PERIOD,26.7,60.3,0.658
MET-AS-CACH-2016-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,4,189.0,148.6,-21.4,96.1,0,MODERATE_SHOWERS,28.4,78.6,0.514
MET-AS-CACH-2016-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,5,441.0,284.7,-35.4,62.1,0,HEAVY_MONSOON,27.5,80.5,0.422
MET-AS-CACH-2016-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,6,693.0,826.7,19.3,220.6,0,SEVERE_MONSOON_BURST,28.6,99.0,0.78
MET-AS-CACH-2016-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,7,693.0,477.8,-31.1,108.6,0,HEAVY_MONSOON,28.6,97.6,0.451
MET-AS-CACH-2016-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,8,693.0,989.7,42.8,395.8,1,SEVERE_MONSOON_BURST,27.0,99.0,0.934
MET-AS-CACH-2016-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,9,441.0,320.1,-27.4,90.5,0,HEAVY_MONSOON,27.0,85.9,0.475
MET-AS-CACH-2016-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,10,189.0,181.0,-4.2,80.6,0,MODERATE_SHOWERS,28.4,76.7,0.626
MET-AS-CACH-2016-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,11,47.2,72.1,52.8,33.1,0,DRY_PERIOD,28.6,61.1,0.999
MET-AS-CACH-2016-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2016,12,47.2,67.9,43.9,42.9,0,DRY_PERIOD,22.5,62.8,0.941
MET-AS-CACH-2017-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,1,47.2,38.3,-18.9,29.1,0,DRY_PERIOD,23.3,67.3,0.531
MET-AS-CACH-2017-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,2,47.2,36.9,-21.8,15.7,0,DRY_PERIOD,21.9,68.2,0.511
MET-AS-CACH-2017-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,3,47.2,57.7,22.2,34.4,0,DRY_PERIOD,28.9,64.9,0.799
MET-AS-CACH-2017-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,4,189.0,250.7,32.6,120.2,1,HEAVY_MONSOON,25.0,79.6,0.867
MET-AS-CACH-2017-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,5,441.0,370.5,-16.0,73.2,0,HEAVY_MONSOON,26.1,95.5,0.549
MET-AS-CACH-2017-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,6,693.0,675.2,-2.6,134.8,0,SEVERE_MONSOON_BURST,27.9,99.0,0.637
MET-AS-CACH-2017-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,7,693.0,907.1,30.9,401.8,1,SEVERE_MONSOON_BURST,26.7,99.0,0.856
MET-AS-CACH-2017-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,8,693.0,713.5,3.0,310.6,1,SEVERE_MONSOON_BURST,28.0,99.0,0.673
MET-AS-CACH-2017-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,9,441.0,352.3,-20.1,70.9,0,HEAVY_MONSOON,28.9,89.0,0.522
MET-AS-CACH-2017-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,10,189.0,141.5,-25.1,41.9,0,MODERATE_SHOWERS,25.7,75.0,0.49
MET-AS-CACH-2017-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,11,47.2,34.8,-26.3,15.7,0,DRY_PERIOD,26.5,67.8,0.482
MET-AS-CACH-2017-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2017,12,47.2,67.4,42.8,31.7,0,DRY_PERIOD,23.7,66.1,0.934
MET-AS-CACH-2018-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,1,47.2,39.9,-15.5,25.2,0,DRY_PERIOD,21.1,59.0,0.553
MET-AS-CACH-2018-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,2,47.2,33.2,-29.7,25.7,0,DRY_PERIOD,24.7,69.5,0.46
MET-AS-CACH-2018-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,3,47.2,58.1,23.1,32.0,0,DRY_PERIOD,25.7,69.8,0.805
MET-AS-CACH-2018-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,4,189.0,196.5,4.0,123.3,0,MODERATE_SHOWERS,28.4,71.4,0.68
MET-AS-CACH-2018-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,5,441.0,602.1,36.5,143.0,1,SEVERE_MONSOON_BURST,27.6,99.0,0.893
MET-AS-CACH-2018-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,6,693.0,928.1,33.9,409.3,0,SEVERE_MONSOON_BURST,25.2,99.0,0.876
MET-AS-CACH-2018-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,7,693.0,636.5,-8.2,234.7,1,SEVERE_MONSOON_BURST,27.1,99.0,0.601
MET-AS-CACH-2018-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,8,693.0,940.4,35.7,174.5,0,SEVERE_MONSOON_BURST,25.0,99.0,0.887
MET-AS-CACH-2018-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,9,441.0,317.1,-28.1,128.0,0,HEAVY_MONSOON,26.6,91.3,0.47
MET-AS-CACH-2018-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,10,189.0,249.1,31.8,96.3,0,MODERATE_SHOWERS,25.6,78.7,0.862
MET-AS-CACH-2018-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,11,47.2,77.6,64.4,51.2,0,DRY_PERIOD,25.3,73.8,1.0
MET-AS-CACH-2018-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2018,12,47.2,62.2,31.8,27.5,0,DRY_PERIOD,23.6,64.6,0.862
MET-AS-CACH-2019-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,1,47.2,25.9,-45.1,19.0,0,DRY_PERIOD,23.9,60.4,0.359
MET-AS-CACH-2019-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,2,47.2,58.7,24.4,40.2,0,DRY_PERIOD,23.1,66.7,0.813
MET-AS-CACH-2019-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,3,47.2,56.1,18.9,39.1,0,DRY_PERIOD,27.6,71.1,0.777
MET-AS-CACH-2019-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,4,189.0,125.8,-33.4,96.7,0,MODERATE_SHOWERS,25.6,74.6,0.435
MET-AS-CACH-2019-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,5,441.0,628.9,42.6,142.9,0,SEVERE_MONSOON_BURST,26.0,99.0,0.932
MET-AS-CACH-2019-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,6,693.0,711.7,2.7,248.8,0,SEVERE_MONSOON_BURST,26.8,99.0,0.671
MET-AS-CACH-2019-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,7,693.0,859.9,24.1,210.7,1,SEVERE_MONSOON_BURST,25.6,99.0,0.811
MET-AS-CACH-2019-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,8,693.0,772.2,11.4,173.9,1,SEVERE_MONSOON_BURST,27.2,99.0,0.729
MET-AS-CACH-2019-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,9,441.0,383.7,-13.0,71.3,0,HEAVY_MONSOON,25.7,94.3,0.569
MET-AS-CACH-2019-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,10,189.0,174.2,-7.8,56.9,0,MODERATE_SHOWERS,28.2,75.8,0.603
MET-AS-CACH-2019-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,11,47.2,38.9,-17.6,18.2,0,DRY_PERIOD,26.9,58.4,0.539
MET-AS-CACH-2019-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2019,12,47.2,42.6,-9.7,28.8,0,DRY_PERIOD,23.1,60.3,0.59
MET-AS-CACH-2020-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,1,47.2,55.2,16.9,23.3,0,DRY_PERIOD,23.9,71.9,0.765
MET-AS-CACH-2020-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,2,47.2,71.1,50.6,51.0,0,DRY_PERIOD,21.3,67.8,0.985
MET-AS-CACH-2020-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,3,47.2,39.5,-16.3,21.6,0,DRY_PERIOD,27.0,72.3,0.547
MET-AS-CACH-2020-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,4,189.0,172.6,-8.7,131.0,1,MODERATE_SHOWERS,25.4,73.7,0.597
MET-AS-CACH-2020-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,5,441.0,455.4,3.3,99.9,0,HEAVY_MONSOON,27.9,98.0,0.675
MET-AS-CACH-2020-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,6,693.0,995.8,43.7,300.9,1,SEVERE_MONSOON_BURST,27.4,99.0,0.94
MET-AS-CACH-2020-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,7,693.0,815.3,17.6,258.7,1,SEVERE_MONSOON_BURST,25.8,99.0,0.769
MET-AS-CACH-2020-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,8,693.0,707.2,2.0,222.5,0,SEVERE_MONSOON_BURST,25.5,99.0,0.667
MET-AS-CACH-2020-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,9,441.0,559.3,26.8,234.7,1,SEVERE_MONSOON_BURST,26.0,99.0,0.829
MET-AS-CACH-2020-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,10,189.0,209.6,10.9,85.9,0,MODERATE_SHOWERS,28.4,84.2,0.725
MET-AS-CACH-2020-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,11,47.2,47.5,0.6,24.2,0,DRY_PERIOD,28.3,60.1,0.658
MET-AS-CACH-2020-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2020,12,47.2,58.8,24.6,34.9,0,DRY_PERIOD,24.1,62.0,0.815
MET-AS-CACH-2021-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,1,47.2,36.1,-23.5,14.9,0,DRY_PERIOD,22.5,58.1,0.5
MET-AS-CACH-2021-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,2,47.2,58.9,24.8,33.3,0,DRY_PERIOD,21.2,60.9,0.816
MET-AS-CACH-2021-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,3,47.2,51.1,8.3,38.7,0,DRY_PERIOD,26.4,66.7,0.708
MET-AS-CACH-2021-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,4,189.0,255.8,35.3,163.2,0,SEVERE_MONSOON_BURST,26.7,80.6,0.885
MET-AS-CACH-2021-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,5,441.0,411.1,-6.8,103.8,0,HEAVY_MONSOON,28.1,99.0,0.61
MET-AS-CACH-2021-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,6,693.0,844.8,21.9,254.7,0,SEVERE_MONSOON_BURST,27.8,99.0,0.797
MET-AS-CACH-2021-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,7,693.0,860.5,24.2,212.7,0,SEVERE_MONSOON_BURST,26.2,99.0,0.812
MET-AS-CACH-2021-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,8,693.0,711.2,2.6,161.6,1,SEVERE_MONSOON_BURST,25.6,99.0,0.671
MET-AS-CACH-2021-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,9,441.0,370.2,-16.1,140.3,1,HEAVY_MONSOON,27.1,86.5,0.549
MET-AS-CACH-2021-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,10,189.0,210.1,11.2,60.1,0,MODERATE_SHOWERS,25.6,82.2,0.727
MET-AS-CACH-2021-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,11,47.2,60.7,28.6,47.3,0,DRY_PERIOD,28.3,61.8,0.841
MET-AS-CACH-2021-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2021,12,47.2,87.0,84.3,55.4,0,MODERATE_SHOWERS,24.1,65.3,1.0
MET-AS-CACH-2022-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,1,47.2,49.4,4.7,38.8,0,DRY_PERIOD,24.6,69.6,0.684
MET-AS-CACH-2022-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,2,47.2,57.5,21.8,27.4,0,DRY_PERIOD,22.0,67.2,0.797
MET-AS-CACH-2022-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,3,47.2,43.1,-8.7,26.2,0,DRY_PERIOD,26.2,69.9,0.597
MET-AS-CACH-2022-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,4,189.0,189.2,0.1,118.8,0,MODERATE_SHOWERS,26.9,72.1,0.655
MET-AS-CACH-2022-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,5,441.0,604.4,37.1,110.6,0,SEVERE_MONSOON_BURST,26.2,99.0,0.896
MET-AS-CACH-2022-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,6,693.0,965.9,39.4,329.3,0,SEVERE_MONSOON_BURST,26.8,99.0,0.911
MET-AS-CACH-2022-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,7,693.0,517.7,-25.3,232.5,1,SEVERE_MONSOON_BURST,26.1,96.5,0.488
MET-AS-CACH-2022-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,8,693.0,859.0,24.0,370.4,0,SEVERE_MONSOON_BURST,28.5,99.0,0.81
MET-AS-CACH-2022-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,9,441.0,525.6,19.2,107.6,0,SEVERE_MONSOON_BURST,28.2,99.0,0.779
MET-AS-CACH-2022-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,10,189.0,136.6,-27.7,57.7,0,MODERATE_SHOWERS,28.1,76.4,0.473
MET-AS-CACH-2022-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,11,47.2,29.4,-37.7,14.3,0,DRY_PERIOD,28.6,59.5,0.407
MET-AS-CACH-2022-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2022,12,47.2,66.5,40.9,38.2,0,DRY_PERIOD,21.6,60.8,0.921
MET-AS-CACH-2023-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,1,47.2,53.0,12.3,26.3,0,DRY_PERIOD,24.9,65.6,0.734
MET-AS-CACH-2023-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,2,47.2,66.5,40.9,33.8,0,DRY_PERIOD,23.0,66.5,0.921
MET-AS-CACH-2023-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,3,47.2,22.5,-52.3,12.1,0,DRY_PERIOD,25.3,64.5,0.312
MET-AS-CACH-2023-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,4,189.0,190.9,1.0,123.4,0,MODERATE_SHOWERS,27.4,78.7,0.66
MET-AS-CACH-2023-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,5,441.0,351.9,-20.2,71.9,0,HEAVY_MONSOON,28.1,93.4,0.522
MET-AS-CACH-2023-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,6,693.0,622.9,-10.1,191.6,1,SEVERE_MONSOON_BURST,26.3,99.0,0.588
MET-AS-CACH-2023-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,7,693.0,721.8,4.2,179.9,0,SEVERE_MONSOON_BURST,27.6,99.0,0.681
MET-AS-CACH-2023-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,8,693.0,710.1,2.5,230.6,0,SEVERE_MONSOON_BURST,25.8,99.0,0.67
MET-AS-CACH-2023-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,9,441.0,627.1,42.2,260.2,0,SEVERE_MONSOON_BURST,25.5,99.0,0.93
MET-AS-CACH-2023-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,10,189.0,113.9,-39.7,36.0,0,MODERATE_SHOWERS,25.4,77.2,0.394
MET-AS-CACH-2023-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,11,47.2,73.2,55.1,54.1,0,DRY_PERIOD,27.5,61.6,1.0
MET-AS-CACH-2023-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2023,12,47.2,50.9,7.8,25.4,0,DRY_PERIOD,22.9,63.8,0.705
MET-AS-CACH-2024-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,1,47.2,62.6,32.6,32.6,0,DRY_PERIOD,23.1,69.8,0.867
MET-AS-CACH-2024-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,2,47.2,66.5,40.9,29.5,0,DRY_PERIOD,24.2,70.2,0.921
MET-AS-CACH-2024-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,3,47.2,75.2,59.3,30.1,0,DRY_PERIOD,28.6,68.9,1.0
MET-AS-CACH-2024-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,4,189.0,138.2,-26.9,98.1,0,MODERATE_SHOWERS,27.4,80.6,0.478
MET-AS-CACH-2024-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,5,441.0,476.8,8.1,158.5,0,SEVERE_MONSOON_BURST,27.8,96.9,0.707
MET-AS-CACH-2024-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,6,693.0,501.8,-27.6,191.6,0,SEVERE_MONSOON_BURST,28.3,99.0,0.473
MET-AS-CACH-2024-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,7,693.0,974.4,40.6,250.9,1,SEVERE_MONSOON_BURST,27.0,99.0,0.919
MET-AS-CACH-2024-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,8,693.0,732.9,5.8,251.4,1,SEVERE_MONSOON_BURST,25.1,99.0,0.691
MET-AS-CACH-2024-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,9,441.0,577.9,31.0,233.4,1,SEVERE_MONSOON_BURST,26.9,99.0,0.857
MET-AS-CACH-2024-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,10,189.0,260.2,37.7,70.7,0,HEAVY_MONSOON,27.1,84.0,0.9
MET-AS-CACH-2024-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,11,47.2,51.3,8.7,23.0,0,DRY_PERIOD,27.6,60.6,0.711
MET-AS-CACH-2024-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2024,12,47.2,76.2,61.4,30.7,0,DRY_PERIOD,24.3,62.4,1.0
MET-AS-CACH-2025-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,1,47.2,86.8,83.9,48.1,0,MODERATE_SHOWERS,23.6,74.2,1.0
MET-AS-CACH-2025-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,2,47.2,64.2,36.0,50.4,0,DRY_PERIOD,22.0,66.7,0.889
MET-AS-CACH-2025-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,3,47.2,57.8,22.5,28.0,0,DRY_PERIOD,25.3,62.4,0.801
MET-AS-CACH-2025-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,4,189.0,195.7,3.5,138.6,1,MODERATE_SHOWERS,26.7,81.2,0.677
MET-AS-CACH-2025-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,5,441.0,469.0,6.3,86.4,0,HEAVY_MONSOON,28.9,99.0,0.695
MET-AS-CACH-2025-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,6,693.0,558.6,-19.4,160.8,0,SEVERE_MONSOON_BURST,25.5,99.0,0.527
MET-AS-CACH-2025-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,7,693.0,857.0,23.7,297.0,0,SEVERE_MONSOON_BURST,28.7,99.0,0.809
MET-AS-CACH-2025-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,8,693.0,571.1,-17.6,227.9,0,SEVERE_MONSOON_BURST,26.3,99.0,0.539
MET-AS-CACH-2025-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,9,441.0,494.5,12.1,148.0,1,HEAVY_MONSOON,28.5,98.8,0.733
MET-AS-CACH-2025-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,10,189.0,197.7,4.6,76.2,0,MODERATE_SHOWERS,25.9,72.8,0.684
MET-AS-CACH-2025-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,11,47.2,44.0,-6.8,22.6,0,DRY_PERIOD,26.9,69.4,0.61
MET-AS-CACH-2025-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2025,12,47.2,69.0,46.2,29.5,0,DRY_PERIOD,23.6,63.7,0.956
MET-AS-CACH-2026-01,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,1,47.2,45.3,-4.0,19.8,0,DRY_PERIOD,22.3,69.4,0.628
MET-AS-CACH-2026-02,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,2,47.2,32.8,-30.5,17.5,0,DRY_PERIOD,25.0,68.9,0.454
MET-AS-CACH-2026-03,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,3,47.2,51.6,9.3,23.0,0,DRY_PERIOD,25.3,60.2,0.715
MET-AS-CACH-2026-04,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,4,189.0,246.5,30.4,133.9,0,MODERATE_SHOWERS,25.1,75.8,0.853
MET-AS-CACH-2026-05,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,5,441.0,467.8,6.1,139.6,1,HEAVY_MONSOON,28.8,93.9,0.694
MET-AS-CACH-2026-06,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,6,693.0,954.0,37.7,176.9,0,SEVERE_MONSOON_BURST,27.6,99.0,0.9
MET-AS-CACH-2026-07,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,7,693.0,814.9,17.6,285.3,0,SEVERE_MONSOON_BURST,28.7,99.0,0.769
MET-AS-CACH-2026-08,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,8,693.0,815.1,17.6,326.4,0,SEVERE_MONSOON_BURST,25.3,99.0,0.769
MET-AS-CACH-2026-09,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,9,441.0,531.8,20.6,104.9,0,SEVERE_MONSOON_BURST,27.9,99.0,0.788
MET-AS-CACH-2026-10,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,10,189.0,266.7,41.1,86.8,0,HEAVY_MONSOON,26.4,91.2,0.923
MET-AS-CACH-2026-11,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,11,47.2,82.7,75.2,58.4,0,MODERATE_SHOWERS,27.9,63.7,1.0
MET-AS-CACH-2026-12,AS-CACH,Cachar (Silchar),Assam,24.83,92.77,2026,12,47.2,82.0,73.7,55.2,0,MODERATE_SHOWERS,22.7,63.6,1.0
